nohup: 忽略输入
1456271984 2782.88 22.41
1456271985 2783.41 22.41
1456271986 2783.25 22.41
1456271987 2782.99 22.4
1456271988 2783.25 22.4
1456271988 2783.01 22.4
1456271989 2782.94 22.4
1456271990 2782.94 22.4
1456271991 2782.86 22.4
1456271992 2782.83 22.4
1456271993 2782.82 22.4
1456271994 2782.82 22.4
1456271995 2782.84 22.41
1456271996 2782.86 22.41
1456271997 2782.84 22.41
1456271998 2782.49 22.41
1456271999 2782.5 22.4
1456271999 2783.0 22.4
1456272000 2783.0 22.4
1456272001 2783.08 22.4
1456272002 2783.05 22.4
1456272003 2783.39 22.4
1456272004 2783.06 22.4
1456272005 2783.22 22.4
1456272006 2783.31 22.4
1456272007 2783.22 22.4
1456272008 2783.17 22.4
1456272009 2783.17 22.4
1456272010 2783.11 22.4
1456272011 2782.97 22.4
1456272012 2782.95 22.4
1456272012 2783.03 22.4
1456272013 2783.06 22.4
1456272014 2783.04 22.4
1456272015 2783.06 22.4
1456272016 2783.05 22.4
1456272017 2783.0 22.4
1456272018 2783.0 22.4
1456272019 2783.0 22.4
1456272020 2783.0 22.4
1456272021 2783.0 22.4
1456272021 2783.0 22.4
1456272022 2782.95 22.4
1456272023 2782.97 22.4
1456272024 2782.96 22.4
1456272025 2782.97 22.4
1456272026 2782.95 22.4
1456272027 2782.96 22.4
1456272028 2782.89 22.4
1456272029 2782.89 22.4
1456272030 2782.87 22.4
1456272031 2782.87 22.4
1456272031 2782.87 22.4
1456272032 2782.88 22.4
1456272033 2782.91 22.4
1456272034 2782.88 22.4
1456272035 2782.88 22.4
1456272036 2782.87 22.4
1456272037 2782.89 22.4
1456272039 2782.94 22.4
1456272040 2782.99 22.4
1456272041 2782.9 22.4
1456272041 2782.91 22.4
1456272042 2782.88 22.4
1456272043 2782.88 22.4
1456272044 2782.92 22.4
1456272045 2782.87 22.4
1456272046 2782.87 22.4
1456272047 2782.87 22.4
1456272048 2782.87 22.4
1456272049 2782.87 22.4
1456272049 2782.91 22.4
1456272050 2782.87 22.4
1456272051 2782.87 22.4
1456272052 2782.85 22.4
1456272053 2782.79 22.4
1456272054 2782.79 22.4
1456272055 2782.9 22.4
1456272056 2782.79 22.4
1456272057 2782.79 22.4
1456272058 2782.81 22.4
1456272058 2782.78 22.4
1456272059 2782.78 22.4
1456272060 2782.96 22.4
1456272061 2782.96 22.4
1456272062 2782.9 22.4
1456272063 2782.9 22.4
1456272064 2782.9 22.4
1456272065 2782.96 22.41
1456272066 2782.98 22.41
1456272067 2783.0 22.41
1456272067 2783.0 22.41
1456272069 2782.82 22.41
1456272070 2782.87 22.41
1456272071 2782.9 22.41
1456272072 2782.93 22.41
1456272072 2782.92 22.41
1456272073 2782.91 22.41
1456272074 2782.88 22.41
1456272075 2782.87 22.41
1456272076 2782.87 22.41
1456272077 2782.87 22.41
1456272078 2782.8 22.41
1456272079 2782.84 22.41
1456272080 2782.79 22.41
1456272080 2782.8 22.41
1456272081 2782.78 22.41
1456272082 2782.8 22.41
1456272083 2782.8 22.41
1456272084 2782.78 22.41
1456272085 2782.78 22.41
1456272086 2782.81 22.41
1456272087 2782.86 22.41
1456272088 2782.89 22.41
1456272089 2782.9 22.41
1456272090 2782.91 22.41
1456272090 2782.95 22.41
1456272091 2782.95 22.41
1456272092 2782.95 22.4
1456272093 2782.97 22.4
1456272094 2782.99 22.4
1456272095 2783.0 22.4
1456272096 2783.0 22.41
1456272097 2783.0 22.41
1456272098 2783.0 22.41
1456272099 2782.85 22.41
1456272099 2783.04 22.41
1456272100 2783.0 22.41
1456272101 2783.02 22.41
1456272102 2783.21 22.41
1456272103 2783.04 22.41
1456272104 2783.21 22.41
1456272105 2782.81 22.41
1456272106 2782.79 22.41
1456272107 2782.79 22.41
1456272107 2782.8 22.41
1456272108 2782.78 22.41
1456272109 2782.78 22.41
1456272110 2782.78 22.41
1456272111 2782.78 22.41
1456272112 2782.78 22.41
1456272113 2782.78 22.41
1456272114 2782.38 22.41
1456272115 2782.16 22.41
1456272116 2782.46 22.41
1456272117 2782.56 22.41
1456272117 2782.54 22.41
1456272118 2782.54 22.41
1456272119 2782.59 22.41
1456272120 2782.64 22.41
1456272121 2782.41 22.41
1456272122 2782.36 22.41
1456272123 2781.94 22.41
1456272124 2781.94 22.41
1456272125 2782.0 22.41
1456272126 2781.94 22.41
1456272126 2781.81 22.41
1456272127 2782.0 22.42
1456272128 2782.2 22.42
1456272129 2782.2 22.42
1456272130 2782.35 22.42
1456272131 2782.08 22.42
1456272132 2782.44 22.42
1456272133 2782.63 22.42
1456272134 2782.82 22.42
1456272135 2782.9 22.42
1456272136 2782.9 22.42
1456272137 2782.98 22.42
1456272138 2783.1 22.42
1456272138 2782.83 22.42
1456272139 2782.51 22.42
1456272140 2782.67 22.42
1456272141 2783.07 22.42
1456272142 2783.07 22.42
1456272143 2783.21 22.41
1456272144 2783.13 22.41
1456272145 2783.13 22.41
1456272146 2783.12 22.41
1456272147 2783.17 22.41
1456272147 2783.12 22.41
1456272148 2783.07 22.41
1456272149 2783.11 22.4
1456272150 2783.17 22.4
1456272151 2783.08 22.4
1456272152 2783.19 22.4
1456272153 2783.31 22.4
1456272154 2783.4 22.4
1456272155 2783.49 22.4
1456272155 2783.5 22.4
1456272156 2783.39 22.39
1456272157 2783.38 22.4
1456272158 2783.48 22.4
1456272159 2783.42 22.4
1456272160 2783.37 22.39
1456272161 2783.38 22.41
1456272162 2783.5 22.4
1456272163 2783.44 22.4
1456272163 2783.5 22.4
1456272164 2783.48 22.4
1456272165 2783.5 22.4
1456272166 2783.5 22.4
1456272167 2783.5 22.4
1456272168 2783.48 22.39
1456272169 2783.35 22.39
1456272170 2783.41 22.39
1456272171 2783.37 22.39
1456272172 2783.48 22.39
1456272172 2783.5 22.39
1456272173 2783.5 22.41
1456272174 2783.5 22.41
1456272175 2783.5 22.4
1456272176 2783.5 22.4
1456272177 2783.69 22.41
1456272178 2783.93 22.41
1456272179 2783.89 22.4
1456272180 2784.23 22.4
1456272181 2784.4 22.4
1456272182 2784.29 22.4
1456272183 2784.1 22.4
1456272183 2783.99 22.4
1456272184 2783.94 22.41
1456272185 2783.92 22.4
1456272186 2783.81 22.4
1456272187 2783.86 22.39
1456272188 2783.77 22.4
1456272189 2783.78 22.4
1456272190 2783.77 22.4
1456272191 2783.76 22.41
1456272192 2783.64 22.41
1456272193 2783.75 22.41
1456272193 2783.58 22.41
1456272194 2783.54 22.41
1456272195 2783.54 22.41
1456272196 2783.54 22.41
1456272197 2783.55 22.41
1456272198 2783.54 22.41
1456272199 2783.51 22.41
1456272200 2783.4 22.41
1456272201 2783.01 22.41
1456272202 2782.89 22.41
1456272203 2782.66 22.41
1456272203 2782.85 22.41
1456272204 2782.66 22.41
1456272205 2782.67 22.41
1456272206 2782.51 22.41
1456272207 2782.12 22.41
1456272208 2782.22 22.41
1456272209 2782.13 22.41
1456272210 2782.5 22.41
1456272211 2782.0 22.41
1456272212 2782.16 22.41
1456272213 2782.16 22.4
1456272213 2782.02 22.4
1456272214 2782.4 22.4
1456272215 2782.77 22.4
1456272216 2783.0 22.4
1456272217 2783.0 22.4
1456272218 2783.0 22.4
1456272219 2783.14 22.4
1456272220 2783.2 22.4
1456272221 2783.24 22.4
1456272222 2783.18 22.41
1456272223 2783.13 22.41
1456272224 2783.13 22.41
1456272225 2783.05 22.41
1456272226 2783.03 22.41
1456272227 2782.81 22.41
1456272228 2783.04 22.41
1456272228 2782.96 22.41
1456272229 2783.0 22.41
1456272230 2782.92 22.41
1456272231 2782.72 22.41
1456272232 2782.6 22.41
1456272233 2782.62 22.41
1456272234 2782.62 22.41
1456272235 2783.0 22.41
1456272236 2782.82 22.41
1456272237 2783.2 22.41
1456272237 2783.37 22.41
1456272238 2783.56 22.41
1456272239 2783.57 22.41
1456272240 2783.57 22.41
1456272241 2783.57 22.41
1456272242 2783.52 22.41
1456272243 2783.57 22.41
1456272244 2783.74 22.41
1456272245 2783.93 22.41
1456272246 2783.95 22.41
1456272247 2785.24 22.41
1456272247 2784.82 22.41
1456272248 2785.49 22.41
1456272249 2785.1 22.41
1456272251 2784.8 22.41
1456272251 2784.87 22.41
1456272252 2784.88 22.41
1456272253 2784.89 22.41
1456272254 2785.0 22.41
1456272255 2784.9 22.41
1456272256 2784.86 22.41
1456272257 2784.71 22.41
1456272258 2784.71 22.41
1456272259 2784.64 22.41
1456272259 2784.67 22.41
1456272260 2784.79 22.41
1456272261 2784.8 22.41
1456272262 2784.81 22.41
1456272263 2784.8 22.41
1456272264 2785.0 22.41
1456272265 2785.02 22.41
1456272266 2785.08 22.41
1456272267 2784.96 22.41
1456272268 2785.0 22.41
1456272269 2784.94 22.41
1456272270 2784.94 22.41
1456272270 2784.82 22.41
1456272271 2784.7 22.41
1456272272 2785.0 22.41
1456272273 2784.58 22.41
1456272274 2784.63 22.41
1456272275 2784.79 22.41
1456272276 2784.74 22.41
1456272277 2784.74 22.41
1456272278 2784.84 22.41
1456272279 2784.94 22.41
1456272279 2785.04 22.41
1456272281 2785.08 22.41
1456272282 2785.15 22.41
1456272283 2785.15 22.41
1456272284 2785.27 22.41
1456272284 2785.16 22.41
1456272285 2785.1 22.41
1456272286 2784.74 22.41
1456272287 2784.99 22.41
1456272288 2785.0 22.41
1456272289 2785.13 22.41
1456272290 2785.15 22.41
1456272291 2785.16 22.41
1456272292 2785.17 22.41
1456272293 2785.17 22.41
1456272294 2785.29 22.41
1456272294 2785.32 22.41
1456272295 2785.33 22.41
1456272296 2785.49 22.41
1456272297 2785.49 22.41
1456272298 2785.49 22.41
1456272299 2785.0 22.41
1456272300 2784.79 22.41
1456272301 2784.51 22.41
1456272302 2784.68 22.41
1456272303 2784.63 22.41
1456272303 2784.4 22.41
1456272304 2784.41 22.41
1456272305 2784.25 22.41
1456272306 2784.25 22.41
1456272307 2784.25 22.41
1456272308 2784.25 22.41
1456272309 2784.2 22.41
1456272310 2784.14 22.41
1456272311 2784.14 22.41
1456272312 2784.04 22.41
1456272313 2783.9 22.41
1456272314 2783.9 22.41
1456272315 2783.77 22.41
1456272316 2783.78 22.41
1456272317 2784.05 22.41
1456272317 2784.0 22.41
1456272318 2784.4 22.41
1456272319 2784.46 22.41
1456272320 2784.7 22.41
1456272321 2784.69 22.41
1456272322 2784.71 22.41
1456272323 2784.7 22.41
1456272324 2784.8 22.41
1456272325 2784.82 22.41
1456272326 2784.77 22.42
1456272326 2784.88 22.42
1456272327 2784.89 22.42
1456272328 2784.88 22.42
1456272329 2784.69 22.42
1456272330 2784.74 22.42
1456272331 2784.85 22.42
1456272332 2784.63 22.42
1456272333 2784.94 22.42
1456272334 2784.75 22.42
1456272335 2784.64 22.42
1456272335 2784.59 22.42
1456272336 2784.48 22.42
1456272337 2784.44 22.42
1456272338 2784.43 22.42
1456272339 2784.42 22.42
1456272340 2784.42 22.41
1456272341 2784.3 22.41
1456272342 2784.16 22.41
1456272343 2784.1 22.41
1456272344 2784.13 22.41
1456272345 2784.5 22.41
1456272346 2784.48 22.41
1456272346 2784.56 22.41
1456272347 2784.56 22.41
1456272348 2784.54 22.41
1456272349 2784.39 22.41
1456272350 2784.4 22.41
1456272351 2784.15 22.41
1456272352 2784.1 22.41
1456272353 2784.02 22.41
1456272354 2784.01 22.41
1456272354 2784.01 22.41
1456272355 2784.08 22.41
1456272356 2784.01 22.42
1456272357 2784.02 22.42
1456272358 2784.04 22.42
1456272359 2784.4 22.42
1456272360 2784.38 22.42
1456272361 2784.46 22.42
1456272362 2784.57 22.42
1456272363 2784.64 22.42
1456272364 2784.77 22.42
1456272365 2784.91 22.42
1456272365 2784.79 22.42
1456272366 2784.79 22.42
1456272367 2784.78 22.42
1456272368 2784.64 22.42
1456272369 2784.63 22.42
1456272370 2784.63 22.42
1456272371 2784.37 22.42
1456272372 2784.41 22.42
1456272373 2784.19 22.42
1456272374 2784.0 22.42
1456272375 2784.0 22.41
1456272376 2784.0 22.41
1456272377 2784.0 22.41
1456272378 2783.82 22.41
1456272378 2783.83 22.41
1456272379 2783.78 22.41
1456272380 2783.62 22.41
1456272381 2783.63 22.41
1456272382 2783.51 22.41
1456272383 2783.43 22.41
1456272384 2783.43 22.41
1456272385 2783.42 22.41
1456272386 2783.18 22.41
1456272387 2783.02 22.41
1456272387 2783.14 22.41
1456272388 2783.15 22.41
1456272389 2783.0 22.41
1456272390 2783.0 22.41
1456272391 2783.0 22.41
1456272392 2783.22 22.41
1456272393 2783.15 22.41
1456272394 2783.18 22.41
1456272395 2783.57 22.41
1456272396 2783.75 22.41
1456272397 2783.6 22.41
1456272397 2783.86 22.41
1456272398 2783.85 22.41
1456272399 2783.95 22.41
1456272400 2784.07 22.41
1456272401 2784.21 22.41
1456272402 2784.59 22.41
1456272403 2784.77 22.41
1456272404 2784.0 22.41
1456272405 2783.99 22.41
1456272406 2783.96 22.41
1456272407 2783.93 22.41
1456272408 2784.15 22.41
1456272409 2784.19 22.41
1456272410 2784.14 22.41
1456272411 2783.88 22.41
1456272411 2783.81 22.41
1456272412 2783.61 22.41
1456272413 2783.9 22.41
1456272414 2783.57 22.41
1456272415 2783.51 22.41
1456272416 2783.48 22.41
1456272417 2783.53 22.41
1456272418 2783.02 22.41
1456272419 2783.45 22.41
1456272419 2783.5 22.41
1456272420 2783.46 22.41
1456272421 2783.48 22.41
1456272422 2783.52 22.41
1456272423 2783.47 22.41
1456272424 2783.52 22.41
1456272425 2783.47 22.41
1456272426 2783.48 22.41
1456272427 2783.62 22.41
1456272428 2783.55 22.41
1456272429 2783.62 22.41
1456272429 2783.64 22.41
1456272430 2783.85 22.41
1456272432 2783.97 22.41
1456272432 2783.81 22.41
1456272433 2783.86 22.41
1456272434 2783.99 22.41
1456272435 2783.86 22.41
1456272436 2783.88 22.41
1456272437 2783.71 22.41
1456272438 2783.91 22.41
1456272439 2783.99 22.41
1456272440 2784.13 22.41
1456272440 2784.29 22.41
1456272441 2784.34 22.41
1456272442 2784.35 22.41
1456272443 2784.49 22.41
1456272444 2784.35 22.41
1456272445 2784.56 22.41
1456272446 2784.51 22.41
1456272447 2784.51 22.41
1456272448 2784.58 22.41
1456272449 2784.59 22.41
1456272450 2784.78 22.41
1456272451 2784.79 22.41
1456272452 2784.6 22.41
1456272452 2784.55 22.41
1456272453 2784.69 22.41
1456272454 2784.75 22.41
1456272455 2784.5 22.41
1456272456 2784.47 22.41
1456272457 2784.33 22.41
1456272458 2784.29 22.41
1456272459 2784.28 22.41
1456272460 2784.16 22.41
1456272461 2784.12 22.41
1456272462 2784.01 22.41
1456272463 2784.0 22.41
1456272464 2784.0 22.41
1456272464 2784.17 22.41
1456272465 2784.15 22.41
1456272466 2784.06 22.41
1456272467 2783.9 22.41
1456272468 2783.94 22.41
1456272469 2783.89 22.41
1456272470 2783.92 22.41
1456272471 2783.52 22.41
1456272472 2783.59 22.41
1456272473 2783.39 22.41
1456272473 2783.45 22.41
1456272474 2783.4 22.41
1456272475 2783.41 22.41
1456272476 2783.5 22.41
1456272477 2783.54 22.41
1456272478 2783.46 22.41
1456272479 2783.6 22.41
1456272480 2783.47 22.41
1456272481 2783.66 22.41
1456272481 2783.59 22.41
1456272482 2783.59 22.41
1456272483 2783.91 22.41
1456272484 2783.95 22.41
1456272485 2783.99 22.41
1456272486 2784.02 22.41
1456272487 2784.07 22.41
1456272488 2784.11 22.42
1456272489 2784.12 22.42
1456272490 2784.13 22.42
1456272490 2784.16 22.42
1456272491 2784.16 22.42
1456272492 2784.16 22.42
1456272493 2784.07 22.42
1456272494 2784.06 22.42
1456272495 2784.41 22.42
1456272496 2784.09 22.42
1456272497 2784.13 22.42
1456272498 2784.13 22.42
1456272499 2784.18 22.42
1456272500 2784.4 22.42
1456272500 2784.35 22.42
1456272501 2784.44 22.42
1456272502 2784.14 22.42
1456272503 2784.27 22.42
1456272504 2784.21 22.42
1456272505 2784.0 22.42
1456272506 2783.94 22.42
1456272507 2783.9 22.43
1456272508 2783.89 22.43
1456272509 2784.01 22.43
1456272509 2783.94 22.43
1456272510 2784.01 22.43
1456272511 2784.08 22.43
1456272512 2784.1 22.42
1456272513 2784.1 22.42
1456272514 2784.14 22.42
1456272515 2784.17 22.42
1456272516 2784.23 22.42
1456272517 2784.37 22.42
1456272518 2784.43 22.42
1456272518 2784.44 22.42
1456272519 2784.44 22.42
1456272520 2784.43 22.42
1456272521 2784.09 22.42
1456272522 2784.29 22.42
1456272523 2784.08 22.42
1456272524 2783.93 22.42
1456272525 2783.88 22.42
1456272526 2783.82 22.42
1456272527 2783.59 22.42
1456272528 2783.73 22.42
1456272528 2783.3 22.42
1456272529 2784.0 22.42
1456272530 2783.56 22.42
1456272531 2783.9 22.42
1456272532 2783.59 22.42
1456272533 2783.79 22.42
1456272534 2783.67 22.42
1456272535 2783.7 22.42
1456272536 2783.7 22.42
1456272537 2783.65 22.42
1456272537 2783.53 22.42
1456272538 2783.53 22.42
1456272539 2783.57 22.42
1456272540 2783.72 22.42
1456272541 2783.93 22.42
1456272542 2783.93 22.42
1456272543 2784.11 22.42
1456272545 2784.18 22.42
1456272546 2784.2 22.42
1456272547 2784.28 22.42
1456272548 2784.28 22.42
1456272548 2784.4 22.42
1456272549 2784.4 22.42
1456272550 2784.24 22.42
1456272551 2784.34 22.42
1456272552 2784.29 22.42
1456272553 2784.22 22.42
1456272554 2784.22 22.42
1456272555 2784.1 22.42
1456272556 2784.07 22.42
1456272557 2784.07 22.42
1456272558 2783.9 22.42
1456272558 2783.72 22.42
1456272559 2783.72 22.42
1456272560 2783.59 22.42
1456272561 2783.58 22.42
1456272562 2784.0 22.42
1456272563 2784.02 22.42
1456272564 2783.58 22.42
1456272565 2783.73 22.42
1456272566 2783.58 22.42
1456272567 2783.92 22.42
1456272568 2784.06 22.42
1456272569 2784.14 22.42
1456272569 2784.43 22.42
1456272570 2784.2 22.42
1456272571 2784.11 22.42
1456272572 2784.11 22.42
1456272573 2784.1 22.42
1456272574 2784.03 22.42
1456272575 2784.09 22.42
1456272576 2784.08 22.42
1456272577 2784.05 22.42
1456272578 2784.05 22.42
1456272579 2784.03 22.42
1456272579 2784.03 22.42
1456272580 2784.05 22.42
1456272581 2784.02 22.42
1456272582 2784.01 22.42
1456272583 2784.01 22.42
1456272584 2784.0 22.42
1456272585 2784.0 22.42
1456272586 2784.0 22.42
1456272587 2784.0 22.42
1456272588 2784.0 22.42
1456272589 2784.0 22.42
1456272590 2783.82 22.42
1456272591 2783.73 22.42
1456272592 2783.87 22.42
1456272593 2783.87 22.42
1456272594 2783.89 22.42
1456272594 2784.0 22.42
1456272595 2784.01 22.42
1456272596 2784.09 22.42
1456272597 2784.13 22.42
1456272598 2784.14 22.42
1456272599 2784.0 22.42
1456272600 2783.92 22.42
1456272601 2783.96 22.42
1456272602 2783.89 22.42
1456272603 2783.89 22.42
1456272603 2783.78 22.42
1456272604 2783.71 22.42
1456272605 2783.91 22.42
1456272606 2783.94 22.42
1456272607 2783.94 22.42
1456272608 2783.92 22.42
1456272609 2783.91 22.42
1456272610 2783.94 22.42
1456272611 2783.94 22.42
1456272612 2784.07 22.42
1456272612 2784.13 22.42
1456272613 2784.12 22.42
1456272614 2784.13 22.42
1456272615 2784.18 22.42
1456272616 2784.18 22.42
1456272617 2784.19 22.42
1456272618 2784.1 22.42
1456272619 2784.05 22.42
1456272620 2784.0 22.42
1456272621 2784.0 22.42
1456272621 2783.98 22.42
1456272622 2783.96 22.42
1456272623 2783.9 22.42
1456272624 2783.91 22.42
1456272625 2783.79 22.42
1456272626 2783.74 22.42
1456272627 2783.74 22.42
1456272628 2783.65 22.42
1456272629 2783.59 22.42
1456272630 2783.68 22.42
1456272630 2783.59 22.42
1456272631 2783.59 22.42
1456272632 2784.0 22.42
1456272633 2783.66 22.42
1456272634 2783.67 22.42
1456272635 2784.0 22.42
1456272636 2784.01 22.42
1456272637 2784.07 22.42
1456272638 2784.16 22.42
1456272639 2784.23 22.42
1456272640 2784.1 22.42
1456272641 2784.28 22.42
1456272641 2784.3 22.42
1456272642 2783.97 22.42
1456272643 2784.15 22.42
1456272644 2783.82 22.42
1456272645 2783.8 22.42
1456272646 2783.65 22.42
1456272647 2783.55 22.42
1456272648 2783.46 22.42
1456272649 2783.33 22.42
1456272650 2783.11 22.42
1456272651 2783.29 22.42
1456272651 2783.28 22.42
1456272652 2783.28 22.41
1456272653 2782.95 22.41
1456272654 2782.95 22.41
1456272655 2783.0 22.41
1456272656 2782.95 22.41
1456272657 2782.33 22.41
1456272658 2782.11 22.41
1456272659 2782.07 22.41
1456272660 2782.91 22.41
1456272660 2782.32 22.41
1456272661 2783.0 22.41
1456272662 2783.0 22.41
1456272663 2783.49 22.4
1456272664 2783.97 22.4
1456272665 2783.74 22.4
1456272666 2784.03 22.4
1456272667 2784.21 22.4
1456272668 2784.37 22.4
1456272668 2784.4 22.4
1456272669 2784.4 22.4
1456272670 2784.4 22.4
1456272671 2784.5 22.4
1456272672 2784.13 22.4
1456272673 2784.0 22.4
1456272674 2784.0 22.4
1456272675 2784.0 22.4
1456272676 2783.95 22.4
1456272677 2783.4 22.4
1456272678 2783.4 22.4
1456272679 2783.36 22.42
1456272679 2783.69 22.42
1456272680 2783.56 22.42
1456272681 2783.63 22.42
1456272682 2783.64 22.42
1456272683 2783.76 22.42
1456272684 2783.62 22.42
1456272685 2784.0 22.42
1456272686 2783.55 22.42
1456272687 2783.51 22.42
1456272688 2783.45 22.42
1456272688 2783.45 22.42
1456272689 2783.73 22.42
1456272690 2785.0 22.42
1456272691 2784.24 22.42
1456272692 2784.67 22.42
1456272693 2784.5 22.42
1456272694 2784.68 22.42
1456272695 2785.25 22.42
1456272696 2785.36 22.42
1456272697 2785.32 22.42
1456272697 2785.42 22.42
1456272698 2784.76 22.42
1456272699 2784.7 22.42
1456272700 2785.0 22.4
1456272701 2785.0 22.42
1456272702 2784.82 22.42
1456272703 2784.68 22.42
1456272704 2784.99 22.42
1456272705 2784.68 22.42
1456272706 2784.7 22.42
1456272707 2784.66 22.42
1456272707 2784.43 22.42
1456272708 2784.42 22.42
1456272709 2784.14 22.42
1456272710 2784.16 22.42
1456272711 2784.07 22.42
1456272712 2784.07 22.42
1456272713 2783.9 22.42
1456272714 2783.71 22.42
1456272715 2783.71 22.42
1456272716 2783.71 22.42
1456272716 2783.67 22.42
1456272717 2783.67 22.42
1456272718 2783.54 22.42
1456272719 2783.67 22.42
1456272720 2783.51 22.42
1456272721 2783.82 22.42
1456272722 2783.81 22.42
1456272723 2783.78 22.42
1456272724 2783.0 22.42
1456272725 2783.63 22.42
1456272726 2783.67 22.42
1456272727 2783.92 22.45
1456272727 2783.83 22.45
1456272728 2784.2 22.43
1456272729 2784.2 22.42
1456272730 2784.49 22.43
1456272731 2784.62 22.43
1456272732 2784.7 22.43
1456272733 2784.82 22.43
1456272734 2785.0 22.43
1456272735 2785.24 22.43
